species_name,family,genus,higher_plant_group,subfamily,growth_form_canonical,growth_form_n_records,growth_form_conflict,is_graminoid,is_bamboo,is_bryophyte
Sisyrinchium langloisii,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium laxum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium littorale,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium longipes,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium longispathum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium macrocephalum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium mandonii,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium marchioides,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium miamiense,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium micranthum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium minus,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium montanum,,Sisyrinchium,,,herb,2,FALSE,FALSE,FALSE,FALSE
Sisyrinchium mucronatum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium multiflorum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium nashii,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium pachyrhizum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium pallidum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium palmifolium,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium palustre,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium paramorum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium parvifolium,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium patagonicum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium pendulum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium philippii,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium platense,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium platycaule,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium porphyreum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium praealtum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium pruinosum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium pusillum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium radicatum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium restioides,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium rigidifolium,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium rosulatum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium sagittiferum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium sarmentosum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium scabrum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium scariosum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium sellowianum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium septentrionale,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium serrulatum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium setaceum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium striatum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium subalpinum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium tenuifolium,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium tinctorium,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium tolucense,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium trinerve,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium unguiculatum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium unispathaceum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium vaginatum,,Sisyrinchium,,,unknown,8,FALSE,FALSE,FALSE,FALSE
Sisyrinchium wettsteinii,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sisyrinchium xerophyllum,,Sisyrinchium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sitanion jubatum,,Sitanion,,,graminoid,1,FALSE,FALSE,FALSE,FALSE
Sitilias caroliniana,,Sitilias,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sitilias grandiflora,,Sitilias,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sitilias multicaulis,,Sitilias,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sium carsonii,,Sium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sium floridanum,,Sium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sium latifolium,,Sium,,,aquatic,1,FALSE,FALSE,FALSE,FALSE
Sium medium,,Sium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sium repandum,,Sium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sium suave,,Sium,,,herb,1,FALSE,FALSE,FALSE,FALSE
Skeptrostachys arechavaletanii,,Skeptrostachys,,,herb,1,FALSE,FALSE,FALSE,FALSE
Skeptrostachys paraguayensis,,Skeptrostachys,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Skimmia arborescens,,Skimmia,,,tree,1,FALSE,FALSE,FALSE,FALSE
Skimmia japonica,,Skimmia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Skimmia laureola,,Skimmia,,,shrub,2,FALSE,FALSE,FALSE,FALSE
Skimmia reevesiana,,Skimmia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Sleumeria auriculata,,Sleumeria,,,vine,1,FALSE,FALSE,FALSE,FALSE
Sloanea aberrans,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea ampla,,Sloanea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Sloanea amygdalina,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea australis,,Sloanea,,,tree,3,FALSE,FALSE,FALSE,FALSE
Sloanea berteriana,,Sloanea,,,tree,53,FALSE,FALSE,FALSE,FALSE
Sloanea berteroana,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea bolivarensis,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea brachytepala,,Sloanea,,,tree,7,FALSE,FALSE,FALSE,FALSE
Sloanea brenesii,,Sloanea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Sloanea brevipes,,Sloanea,,,tree,10,FALSE,FALSE,FALSE,FALSE
Sloanea brevispina,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea cataniapensis,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea cavicola,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea crassifolia,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea cruenta,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea dasycarpa,,Sloanea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Sloanea davidsei,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea durissima,,Sloanea,,,tree,15,FALSE,FALSE,FALSE,FALSE
Sloanea echinocarpa,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea eichleri,,Sloanea,,,tree,364,FALSE,FALSE,FALSE,FALSE
Sloanea faginea,,Sloanea,,,tree,3,FALSE,FALSE,FALSE,FALSE
Sloanea floribunda,,Sloanea,,,tree,17,FALSE,FALSE,FALSE,FALSE
Sloanea fragrans,,Sloanea,,,tree,56,FALSE,FALSE,FALSE,FALSE
Sloanea froesii,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea garckeana,,Sloanea,,,tree,12,FALSE,FALSE,FALSE,FALSE
Sloanea geniculata,,Sloanea,,,tree,4,FALSE,FALSE,FALSE,FALSE
Sloanea gladysiae,,Sloanea,,,tree,6,FALSE,FALSE,FALSE,FALSE
Sloanea gracilis,,Sloanea,,,tree,253,FALSE,FALSE,FALSE,FALSE
Sloanea grandiflora,,Sloanea,,,tree,6,FALSE,FALSE,FALSE,FALSE
Sloanea granulosa,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea guapilensis,,Sloanea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Sloanea guianensis,,Sloanea,,,tree,113,FALSE,FALSE,FALSE,FALSE
Sloanea hemsleyana,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea ilicifolia,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea jamaicensis,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea laevigata,,Sloanea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Sloanea lanceolata,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea larensis,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea latifolia,,Sloanea,,,tree,15,FALSE,FALSE,FALSE,FALSE
Sloanea latistipula,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea laurifolia,,Sloanea,,,tree,8,FALSE,FALSE,FALSE,FALSE
Sloanea laxiflora,,Sloanea,,,tree,5,FALSE,FALSE,FALSE,FALSE
Sloanea ligulata,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea longiaristata,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea longipes,,Sloanea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Sloanea macbrydei,,Sloanea,,,tree,3,FALSE,FALSE,FALSE,FALSE
Sloanea macrophylla,,Sloanea,,,tree,7,FALSE,FALSE,FALSE,FALSE
Sloanea marcescens,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea medusula,,Sloanea,,,tree,7,FALSE,FALSE,FALSE,FALSE
Sloanea megacarpa,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea meianthera,,Sloanea,,,tree,4,TRUE,FALSE,FALSE,FALSE
Sloanea monosperma,,Sloanea,,,tree,7,FALSE,FALSE,FALSE,FALSE
Sloanea multiflora,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea nitida,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea obtusifolia,,Sloanea,,,tree,5,FALSE,FALSE,FALSE,FALSE
Sloanea oppositifolia,,Sloanea,,,tree,6,FALSE,FALSE,FALSE,FALSE
Sloanea parviflora,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea parvifructa,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea petenensis,,Sloanea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Sloanea picapica,,Sloanea,,,tree,21,FALSE,FALSE,FALSE,FALSE
Sloanea pilosa,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea ptariana,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea pubescens,,Sloanea,,,tree,3,FALSE,FALSE,FALSE,FALSE
Sloanea pubiflora,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea rhodantha,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea robusta,,Sloanea,,,tree,9,FALSE,FALSE,FALSE,FALSE
Sloanea rufa,,Sloanea,,,tree,13,FALSE,FALSE,FALSE,FALSE
Sloanea rugosa,,Sloanea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Sloanea schippii,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea schomburgkii,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea sigun,,Sloanea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Sloanea sinemariensis,,Sloanea,,,tree,33,FALSE,FALSE,FALSE,FALSE
Sloanea sinensis,,Sloanea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Sloanea sipapoana,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea sogeriensis,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea spathulata,,Sloanea,,,tree,21,FALSE,FALSE,FALSE,FALSE
Sloanea sterculiacea,,Sloanea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Sloanea steyermarkii,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea stipitata,,Sloanea,,,tree,3,FALSE,FALSE,FALSE,FALSE
Sloanea subpsilocarpa,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea subsphaerocarpa,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea sulcata,,Sloanea,,,tree,2,FALSE,FALSE,FALSE,FALSE
Sloanea synandra,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea terniflora,,Sloanea,,,tree,53,FALSE,FALSE,FALSE,FALSE
Sloanea tieghemi,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea tuerckheimii,,Sloanea,,,tree,9,FALSE,FALSE,FALSE,FALSE
Sloanea wurdackii,,Sloanea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sloanea zuliaensis,,Sloanea,,,tree,18,FALSE,FALSE,FALSE,FALSE
Smallanthus connatus,,Smallanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smallanthus glabratus,,Smallanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smallanthus maculatus,,Smallanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smallanthus macvaughii,,Smallanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smallanthus microcephalus,,Smallanthus,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Smallanthus pyramidalis,,Smallanthus,,,tree,1,FALSE,FALSE,FALSE,FALSE
Smallanthus quichensis,,Smallanthus,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Smallanthus riparius,,Smallanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smallanthus siegesbeckius,,Smallanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smallanthus uvedalia,,Smallanthus,,,herb,2,FALSE,FALSE,FALSE,FALSE
Smallanthus uvedalius,,Smallanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smeathmannia pubescens,,Smeathmannia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Smelowskia annua,,Smelowskia,,,herb,2,FALSE,FALSE,FALSE,FALSE
Smelowskia borealis,,Smelowskia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smelowskia calycina,,Smelowskia,,,herb,2,FALSE,FALSE,FALSE,FALSE
Smelowskia johnsonii,,Smelowskia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smelowskia media,,Smelowskia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smelowskia ovalis,,Smelowskia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smelowskia porsildii,,Smelowskia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smelowskia pyriformis,,Smelowskia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smicrostigma viride,,Smicrostigma,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Smilacina racemosa,,Smilacina,,,herb,2,FALSE,FALSE,FALSE,FALSE
Smilacina sessilifolia,,Smilacina,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smilax anceps,,Smilax,,,vine,5,TRUE,FALSE,FALSE,FALSE
Smilax aristolochiifolia,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax aspera,,Smilax,,,vine,10,TRUE,FALSE,FALSE,FALSE
Smilax australis,,Smilax,,,vine,2,FALSE,FALSE,FALSE,FALSE
Smilax bella,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax bona-nox,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax bracteata,,Smilax,,,vine,2,FALSE,FALSE,FALSE,FALSE
Smilax brasiliensis,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax calophylla,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax campestris,,Smilax,,,vine,2,FALSE,FALSE,FALSE,FALSE
Smilax china,,Smilax,,,vine,3,TRUE,FALSE,FALSE,FALSE
Smilax cissoides,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax cognata,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax domingensis,,Smilax,,,vine,237,FALSE,FALSE,FALSE,FALSE
Smilax elegans,,Smilax,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smilax ferox,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax flavicaulis,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax fluminensis,,Smilax,,,vine,5,FALSE,FALSE,FALSE,FALSE
Smilax glabra,,Smilax,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smilax glauca,,Smilax,,,shrub,3,TRUE,FALSE,FALSE,FALSE
Smilax glaucochina,,Smilax,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Smilax glyciphylla,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax goyazana,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax guianensis,,Smilax,,,vine,2,FALSE,FALSE,FALSE,FALSE
Smilax havanensis,,Smilax,,,vine,3,FALSE,FALSE,FALSE,FALSE
Smilax herbacea,,Smilax,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smilax kunthii,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax lanceolata,,Smilax,,,vine,7,FALSE,FALSE,FALSE,FALSE
Smilax lappacea,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax laurifolia,,Smilax,,,vine,2,FALSE,FALSE,FALSE,FALSE
Smilax lebrunii,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax magnifolia,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax maypurensis,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax menispermoidea,,Smilax,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Smilax mollis,,Smilax,,,vine,143,FALSE,FALSE,FALSE,FALSE
Smilax moranensis,,Smilax,,,vine,2,FALSE,FALSE,FALSE,FALSE
Smilax myrtillus,,Smilax,,,shrub,2,TRUE,FALSE,FALSE,FALSE
Smilax odontoloma,,Smilax,,,vine,12,FALSE,FALSE,FALSE,FALSE
Smilax orthoptera,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax ovalifolia,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax perfoliata,,Smilax,,,vine,3,FALSE,FALSE,FALSE,FALSE
Smilax phyllobola,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax poeppigii,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax quadrata,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax ramiflora,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax regelii,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax rotundifolia,,Smilax,,,shrub,2,TRUE,FALSE,FALSE,FALSE
Smilax rufescens,,Smilax,,,vine,20,FALSE,FALSE,FALSE,FALSE
Smilax santaremensis,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax solanifolia,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax spissa,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax staminea,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax stans,,Smilax,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Smilax subpubescens,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax tamnoides,,Smilax,,,shrub,2,FALSE,FALSE,FALSE,FALSE
Smilax tomentosa,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax vaginata,,Smilax,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Smilax vanilliodora,,Smilax,,,vine,78,FALSE,FALSE,FALSE,FALSE
Smilax velutina,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax wightii,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smilax zeylanica,,Smilax,,,vine,1,FALSE,FALSE,FALSE,FALSE
Smithia elliotii,,Smithia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smithia sensitiva,,Smithia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smithiantha cinnibarina,,Smithiantha,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smithiantha multiflora,,Smithiantha,,,herb,1,FALSE,FALSE,FALSE,FALSE
Smyrnium olusatrum,,Smyrnium,,,herb,2,FALSE,FALSE,FALSE,FALSE
Snowdenia polystachya,,Snowdenia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobennikoffia poissoniana,,Sobennikoffia,,,epiphyte,2,FALSE,FALSE,FALSE,FALSE
Sobralia amabilis,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia bletiae,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia callosa,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia candida,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia carazoi,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia cattleya,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia chatoensis,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia chrysostoma,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia ciliata,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia decora,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia dorbignyana,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia fragrans,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia galeottiana,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia gentryi,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia labiata,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia liliastrum,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia luteola,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia macrophylla,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia mucronata,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia nutans,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia powellii,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia pulcherrima,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia rigidissima,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia rosea,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia ruckeri,,Sobralia,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sobralia rupicola,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia setigera,,Sobralia,,,tree,1,FALSE,FALSE,FALSE,FALSE
Sobralia stenophylla,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia valida,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia warszewiczii,,Sobralia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Sobralia wilsoniana,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Sobralia yauaperyensis,,Sobralia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Socratea exorrhiza,,Socratea,,,tree,1521,TRUE,FALSE,FALSE,FALSE
Socratea rostrata,,Socratea,,,tree,1,FALSE,FALSE,FALSE,FALSE
Socratea salazarii,,Socratea,,,tree,8,FALSE,FALSE,FALSE,FALSE
Solandra boliviana,,Solandra,,,vine,1,FALSE,FALSE,FALSE,FALSE
Solandra brachycalyx,,Solandra,,,shrub,3,TRUE,FALSE,FALSE,FALSE
Solandra grandiflora,,Solandra,,,vine,1,FALSE,FALSE,FALSE,FALSE
Solandra guttata,,Solandra,,,vine,1,FALSE,FALSE,FALSE,FALSE
Solandra longiflora,,Solandra,,,vine,1,FALSE,FALSE,FALSE,FALSE
Solandra nizandensis,,Solandra,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Solandra paraensis,,Solandra,,,vine,1,FALSE,FALSE,FALSE,FALSE
Solanecio angulatus,,Solanecio,,,herb,5,TRUE,FALSE,FALSE,FALSE
Solanecio cydoniifolius,,Solanecio,,,shrub,2,FALSE,FALSE,FALSE,FALSE
Solanecio gigas,,Solanecio,,,shrub,5,TRUE,FALSE,FALSE,FALSE
Solanecio mannii,,Solanecio,,,shrub,6,TRUE,FALSE,FALSE,FALSE
Solanopteris bifrons,,Solanopteris,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Solanopteris brunei,,Solanopteris,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Solanum abancayense,,Solanum,,,tree,1,FALSE,FALSE,FALSE,FALSE
Solanum abutilifolium,,Solanum,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Solanum abutiloides,,Solanum,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Solanum acanthodes,,Solanum,,,tree,1,FALSE,FALSE,FALSE,FALSE
Solanum aculeastrum,,Solanum,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Solanum aculeatissimum,,Solanum,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Solanum adoense,,Solanum,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Solanum adscendens,,Solanum,,,herb,1,FALSE,FALSE,FALSE,FALSE
Solanum aethiopicum,,Solanum,,,shrub,2,TRUE,FALSE,FALSE,FALSE
Solanum agrarium,,Solanum,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Solanum agrimoniifolium,,Solanum,,,herb,1,FALSE,FALSE,FALSE,FALSE
