species_name,family,genus,growth_form_canonical,rho_mean,rho_sd,rho_n,rho_match_level,rho_source
Plagiogyria stenoptera,,Plagiogyria,unknown,,,,none,
Plagiogyria urbani,,Plagiogyria,unknown,,,,none,
Plagiogyria wakabae,,Plagiogyria,unknown,,,,none,
Plagiolophus millspaughii,,Plagiolophus,herb,,,,none,
Plagiomnium acutum,,Plagiomnium,unknown,,,,none,
Plagiomnium affine,,Plagiomnium,unknown,,,,none,
Plagiomnium arbusculum,,Plagiomnium,unknown,,,,none,
Plagiomnium carolinianum,,Plagiomnium,unknown,,,,none,
Plagiomnium ciliare,,Plagiomnium,unknown,,,,none,
Plagiomnium confertidens,,Plagiomnium,unknown,,,,none,
Plagiomnium cordatum,,Plagiomnium,unknown,,,,none,
Plagiomnium cuspidatum,,Plagiomnium,unknown,,,,none,
Plagiomnium drummondii,,Plagiomnium,unknown,,,,none,
Plagiomnium elatum,,Plagiomnium,unknown,,,,none,
Plagiomnium elimbatum,,Plagiomnium,unknown,,,,none,
Plagiomnium ellipticum,,Plagiomnium,unknown,,,,none,
Plagiomnium floridanum,,Plagiomnium,unknown,,,,none,
Plagiomnium insigne,,Plagiomnium,unknown,,,,none,
Plagiomnium integrum,,Plagiomnium,unknown,,,,none,
Plagiomnium japonicum,,Plagiomnium,unknown,,,,none,
Plagiomnium maximoviczii,,Plagiomnium,unknown,,,,none,
Plagiomnium medium,,Plagiomnium,unknown,,,,none,
Plagiomnium novae-zealandiae,,Plagiomnium,unknown,,,,none,
Plagiomnium rhynchophorum,,Plagiomnium,unknown,,,,none,
Plagiomnium rostratum,,Plagiomnium,unknown,,,,none,
Plagiomnium rugicum,,Plagiomnium,unknown,,,,none,
Plagiomnium succulentum,,Plagiomnium,unknown,,,,none,
Plagiomnium tezukae,,Plagiomnium,unknown,,,,none,
Plagiomnium trichomanes,,Plagiomnium,unknown,,,,none,
Plagiomnium undulatum,,Plagiomnium,unknown,,,,none,
Plagiomnium venustum,,Plagiomnium,unknown,,,,none,
Plagiomnium vesicatum,,Plagiomnium,unknown,,,,none,
Plagiopetalum esquirolii,,Plagiopetalum,unknown,,,,none,
Plagiopetalum tenuicaule,,Plagiopetalum,unknown,,,,none,
Plagiopus javanicus,,Plagiopus,unknown,,,,none,
Plagiopus oederianus,,Plagiopus,unknown,,,,none,
Plagiorhegma dubium,,Plagiorhegma,unknown,,,,none,
Plagioscyphus calciphilus,,Plagioscyphus,unknown,,,,none,
Plagioscyphus cauliflorus,,Plagioscyphus,unknown,,,,none,
Plagioscyphus danguyanus,,Plagioscyphus,unknown,,,,none,
Plagioscyphus humbertii,,Plagioscyphus,unknown,,,,none,
Plagioscyphus jumellei,,Plagioscyphus,unknown,,,,none,
Plagioscyphus louvelii,,Plagioscyphus,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Plagioscyphus meridionalis,,Plagioscyphus,unknown,,,,none,
Plagioscyphus nudicalyx,,Plagioscyphus,unknown,,,,none,
Plagioscyphus stelechanthus,,Plagioscyphus,unknown,,,,none,
Plagioscyphus unijugatus,,Plagioscyphus,unknown,,,,none,
Plagiosetum refractum,,Plagiosetum,unknown,,,,none,
Plagiosiphon discifer,,Plagiosiphon,unknown,,,,none,
Plagiosiphon emarginatus,,Plagiosiphon,unknown,,,,none,
Plagiosiphon gabonensis,,Plagiosiphon,unknown,,,,none,
Plagiosiphon longitubus,,Plagiosiphon,unknown,,,,none,
Plagiosiphon multijugus,,Plagiosiphon,unknown,,,,none,
Plagiostachys albiflora,,Plagiostachys,unknown,,,,none,
Plagiostachys austrosinensis,,Plagiostachys,unknown,,,,none,
Plagiostachys bracteolata,,Plagiostachys,unknown,,,,none,
Plagiostachys breviramosa,,Plagiostachys,unknown,,,,none,
Plagiostachys crocydocalyx,,Plagiostachys,unknown,,,,none,
Plagiostachys escritorii,,Plagiostachys,unknown,,,,none,
Plagiostachys lateralis,,Plagiostachys,unknown,,,,none,
Plagiostachys megacarpa,,Plagiostachys,unknown,,,,none,
Plagiostachys mucida,,Plagiostachys,unknown,,,,none,
Plagiostachys parva,,Plagiostachys,unknown,,,,none,
Plagiostachys philippinensis,,Plagiostachys,unknown,,,,none,
Plagiostachys strobilifera,,Plagiostachys,unknown,,,,none,
Plagiostachys viridisepala,,Plagiostachys,unknown,,,,none,
Plagiostyles africana,,Plagiostyles,tree,0.741333333333333,0.0113724814061547,3,species,GWDD_Zanne2009
Plagiotheciopsis oblonga,,Plagiotheciopsis,unknown,,,,none,
Plagiothecium argentatum,,Plagiothecium,unknown,,,,none,
Plagiothecium berggrenianum,,Plagiothecium,unknown,,,,none,
Plagiothecium borrerianum,,Plagiothecium,unknown,,,,none,
Plagiothecium boscii,,Plagiothecium,unknown,,,,none,
Plagiothecium cavifolium,,Plagiothecium,unknown,,,,none,
Plagiothecium chapmannii,,Plagiothecium,unknown,,,,none,
Plagiothecium cochleatum,,Plagiothecium,unknown,,,,none,
Plagiothecium curvifolium,,Plagiothecium,unknown,,,,none,
Plagiothecium denticulatum,,Plagiothecium,unknown,,,,none,
Plagiothecium deplanatum,,Plagiothecium,unknown,,,,none,
Plagiothecium elegans,,Plagiothecium,unknown,,,,none,
Plagiothecium entodontella,,Plagiothecium,unknown,,,,none,
Plagiothecium euryphyllum,,Plagiothecium,unknown,,,,none,
Plagiothecium falklandicum,,Plagiothecium,unknown,,,,none,
Plagiothecium fuegianum,,Plagiothecium,unknown,,,,none,
Plagiothecium geophilum,,Plagiothecium,unknown,,,,none,
Plagiothecium georgicoantarcticum,,Plagiothecium,unknown,,,,none,
Plagiothecium handelii,,Plagiothecium,unknown,,,,none,
Plagiothecium laetum,,Plagiothecium,unknown,,,,none,
Plagiothecium lamprostachys,,Plagiothecium,unknown,,,,none,
Plagiothecium latebricola,,Plagiothecium,unknown,,,,none,
Plagiothecium longisetum,,Plagiothecium,unknown,,,,none,
Plagiothecium lucidulum,,Plagiothecium,unknown,,,,none,
Plagiothecium lucidum,,Plagiothecium,unknown,,,,none,
Plagiothecium mauiense,,Plagiothecium,unknown,,,,none,
Plagiothecium membranosulum,,Plagiothecium,unknown,,,,none,
Plagiothecium micans,,Plagiothecium,unknown,,,,none,
Plagiothecium microsphaerothecium,,Plagiothecium,unknown,,,,none,
Plagiothecium mollicaule,,Plagiothecium,unknown,,,,none,
Plagiothecium muehlenbeckii,,Plagiothecium,unknown,,,,none,
Plagiothecium muellerianum,,Plagiothecium,unknown,,,,none,
Plagiothecium neckeroideum,,Plagiothecium,unknown,,,,none,
Plagiothecium nemorale,,Plagiothecium,unknown,,,,none,
Plagiothecium nitidifolium,,Plagiothecium,unknown,,,,none,
Plagiothecium noricum,,Plagiothecium,unknown,,,,none,
Plagiothecium novogranatense,,Plagiothecium,unknown,,,,none,
Plagiothecium obtusissimum,,Plagiothecium,unknown,,,,none,
Plagiothecium orthocarpum,,Plagiothecium,unknown,,,,none,
Plagiothecium ovalifolium,,Plagiothecium,unknown,,,,none,
Plagiothecium paleaceum,,Plagiothecium,unknown,,,,none,
Plagiothecium perminutum,,Plagiothecium,unknown,,,,none,
Plagiothecium piliferum,,Plagiothecium,unknown,,,,none,
Plagiothecium planissimum,,Plagiothecium,unknown,,,,none,
Plagiothecium platyphyllum,,Plagiothecium,unknown,,,,none,
Plagiothecium proximum,,Plagiothecium,unknown,,,,none,
Plagiothecium roeseanum,,Plagiothecium,unknown,,,,none,
Plagiothecium ruthei,,Plagiothecium,unknown,,,,none,
Plagiothecium scalpellifolium,,Plagiothecium,unknown,,,,none,
Plagiothecium seligeri,,Plagiothecium,unknown,,,,none,
Plagiothecium shevockii,,Plagiothecium,unknown,,,,none,
Plagiothecium silvaticum,,Plagiothecium,unknown,,,,none,
Plagiothecium standleyi,,Plagiothecium,unknown,,,,none,
Plagiothecium succulentum,,Plagiothecium,unknown,,,,none,
Plagiothecium svalbardense,,Plagiothecium,unknown,,,,none,
Plagiothecium sylvaticum,,Plagiothecium,unknown,,,,none,
Plagiothecium undulatum,,Plagiothecium,unknown,,,,none,
Plagiothecium vesiculariopsis,,Plagiothecium,unknown,,,,none,
Plagius ageratifolius,,Plagius,unknown,,,,none,
Plagius allionii,,Plagius,unknown,,,,none,
Plagius flosculosus,,Plagius,unknown,,,,none,
Plagius grandiflorus,,Plagius,unknown,,,,none,
Plagius grandis,,Plagius,unknown,,,,none,
Plagius maghrebinus,,Plagius,unknown,,,,none,
Plagius virgatus,,Plagius,unknown,,,,none,
Plakothira frutescens,,Plakothira,unknown,,,,none,
Plakothira parviflora,,Plakothira,unknown,,,,none,
Plakothira perlmanii,,Plakothira,unknown,,,,none,
Planaltina capitata,,Planaltina,unknown,,,,none,
Planaltina lanigera,,Planaltina,unknown,,,,none,
Planaltoa lychnophoroides,,Planaltoa,unknown,,,,none,
Planaltoa salviifolia,,Planaltoa,unknown,,,,none,
Planchonella africana,,Planchonella,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Planchonella albida,,Planchonella,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Planchonella amieuana,,Planchonella,unknown,,,,none,
Planchonella aneityensis,,Planchonella,unknown,,,,none,
Planchonella annamensis,,Planchonella,unknown,,,,none,
Planchonella anteridifera,,Planchonella,unknown,,,,none,
Planchonella arnhemica,,Planchonella,unknown,,,,none,
Planchonella asterocarpon,,Planchonella,unknown,,,,none,
Planchonella attenuata,,Planchonella,unknown,,,,none,
Planchonella australis,,Planchonella,unknown,,,,none,
Planchonella baillonii,,Planchonella,unknown,,,,none,
Planchonella calcarea,,Planchonella,unknown,,,,none,
Planchonella cauliflora,,Planchonella,unknown,,,,none,
Planchonella chartacea,,Planchonella,unknown,,,,none,
Planchonella cinerea,,Planchonella,unknown,,,,none,
Planchonella clemensii,,Planchonella,unknown,,,,none,
Planchonella contermina,,Planchonella,unknown,,,,none,
Planchonella costata,,Planchonella,unknown,,,,none,
Planchonella cotinifolia,,Planchonella,unknown,,,,none,
Planchonella crassinervia,,Planchonella,unknown,,,,none,
Planchonella crenata,,Planchonella,unknown,,,,none,
Planchonella dictyoneura,,Planchonella,unknown,,,,none,
Planchonella dothioensis,,Planchonella,unknown,,,,none,
Planchonella duclitan,,Planchonella,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Planchonella eerwah,,Planchonella,unknown,,,,none,
Planchonella endlicheri,,Planchonella,unknown,,,,none,
Planchonella ericiflora,,Planchonella,unknown,,,,none,
Planchonella euphlebia,,Planchonella,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Planchonella firma,,Planchonella,unknown,,,,none,
Planchonella forbesii,,Planchonella,unknown,,,,none,
Planchonella foxworthyi,,Planchonella,unknown,,,,none,
Planchonella garberi,,Planchonella,unknown,,,,none,
Planchonella glauca,,Planchonella,unknown,,,,none,
Planchonella grandifolia,,Planchonella,unknown,,,,none,
Planchonella grayana,,Planchonella,unknown,,,,none,
Planchonella guillauminii,,Planchonella,unknown,,,,none,
Planchonella hochreutineri,,Planchonella,unknown,,,,none,
Planchonella howeana,,Planchonella,unknown,,,,none,
Planchonella kaalaensis,,Planchonella,unknown,,,,none,
Planchonella kaalensis,,Planchonella,unknown,,,,none,
Planchonella keyensis,,Planchonella,unknown,,,,none,
Planchonella koumaciensis,,Planchonella,unknown,,,,none,
Planchonella kuebiniensis,,Planchonella,unknown,,,,none,
Planchonella laetevirens,,Planchonella,unknown,,,,none,
Planchonella lamii,,Planchonella,unknown,,,,none,
Planchonella latihila,,Planchonella,unknown,,,,none,
Planchonella lauracea,,Planchonella,unknown,,,,none,
Planchonella ledermannii,,Planchonella,unknown,,,,none,
Planchonella leptostylidifolia,,Planchonella,unknown,,,,none,
Planchonella lifuana,,Planchonella,unknown,,,,none,
Planchonella luteocostata,,Planchonella,unknown,,,,none,
Planchonella macropoda,,Planchonella,unknown,,,,none,
Planchonella maingayi,,Planchonella,unknown,,,,none,
Planchonella mandjeliana,,Planchonella,unknown,,,,none,
Planchonella membranacea,,Planchonella,unknown,,,,none,
Planchonella micronesica,,Planchonella,unknown,,,,none,
Planchonella microphylla,,Planchonella,unknown,,,,none,
Planchonella minutiflora,,Planchonella,unknown,,,,none,
Planchonella moluccana,,Planchonella,unknown,,,,none,
Planchonella monticola,,Planchonella,unknown,,,,none,
Planchonella myrsinifolia,,Planchonella,unknown,,,,none,
Planchonella myrsinodendron,,Planchonella,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Planchonella myrsinoides,,Planchonella,unknown,,,,none,
Planchonella nebulicola,,Planchonella,unknown,,,,none,
Planchonella obovata,,Planchonella,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Planchonella pinifolia,,Planchonella,unknown,,,,none,
Planchonella pohlmaniana,,Planchonella,unknown,,,,none,
Planchonella povilana,,Planchonella,unknown,,,,none,
Planchonella pronyensis,,Planchonella,unknown,,,,none,
Planchonella pubescens,,Planchonella,unknown,,,,none,
Planchonella reticulata,,Planchonella,unknown,,,,none,
Planchonella rheophytopsis,,Planchonella,unknown,,,,none,
Planchonella roseoloba,,Planchonella,unknown,,,,none,
Planchonella rufocostata,,Planchonella,unknown,,,,none,
Planchonella saligna,,Planchonella,unknown,,,,none,
Planchonella sandwicensis,,Planchonella,unknown,,,,none,
Planchonella smithii,,Planchonella,unknown,,,,none,
Planchonella solida,,Planchonella,unknown,,,,none,
Planchonella sphaerocarpa,,Planchonella,unknown,,,,none,
Planchonella subnuda,,Planchonella,unknown,,,,none,
Planchonella suboppositifolia,,Planchonella,unknown,,,,none,
Planchonella tahitensis,,Planchonella,unknown,,,,none,
Planchonella thiensis,,Planchonella,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Planchonella thyrsoidea,,Planchonella,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Planchonella torricellensis,,Planchonella,unknown,,,,none,
Planchonella ulfii,,Planchonella,unknown,,,,none,
Planchonella umbonata,,Planchonella,unknown,,,,none,
Planchonella vitiensis,,Planchonella,unknown,,,,none,
Planchonella wakere,,Planchonella,unknown,,,,none,
Planchonella xylocarpa,,Planchonella,unknown,,,,none,
Planchonia careya,,Planchonia,tree,0.6712,0.0334245418816773,5,genus,GWDD_Zanne2009
Planchonia grandis,,Planchonia,unknown,,,,none,
Planchonia papuana,,Planchonia,unknown,,,,none,
Planchonia rupestris,,Planchonia,unknown,,,,none,
Planchonia spectabilis,,Planchonia,unknown,,,,none,
Planchonia timorensis,,Planchonia,unknown,,,,none,
Planchonia valida,,Planchonia,unknown,,,,none,
Planea schlechteri,,Planea,unknown,,,,none,
Planera aquatica,,Planera,tree,0.58,0.18,0,global_fallback,GWDD_Zanne2009_global_fallback_UNVERIFIED
Planichloa nervilemma,,Planichloa,unknown,,,,none,
Planocarpa nitida,,Planocarpa,unknown,,,,none,
Planocarpa petiolaris,,Planocarpa,unknown,,,,none,
Planocarpa sulcata,,Planocarpa,unknown,,,,none,
Planodes virginicum,,Planodes,herb,,,,none,
Plantaginorchis parva,,Plantaginorchis,unknown,,,,none,
Plantago afra,,Plantago,herb,,,,none,
Plantago africana,,Plantago,herb,,,,none,
Plantago akkensis,,Plantago,unknown,,,,none,
Plantago albicans,,Plantago,herb,,,,none,
Plantago albicantiformis,,Plantago,unknown,,,,none,
Plantago albida,,Plantago,unknown,,,,none,
Plantago algarbiensis,,Plantago,unknown,,,,none,
Plantago alismatifolia,,Plantago,unknown,,,,none,
Plantago alopecurus,,Plantago,unknown,,,,none,
Plantago alpestris,,Plantago,unknown,,,,none,
Plantago alpina,,Plantago,unknown,,,,none,
Plantago altissima,,Plantago,herb,,,,none,
Plantago amplexicaulis,,Plantago,herb,,,,none,
Plantago angustifolia,,Plantago,unknown,,,,none,
Plantago annua,,Plantago,unknown,,,,none,
Plantago antarctica,,Plantago,unknown,,,,none,
Plantago aquatica,,Plantago,unknown,,,,none,
Plantago arachnoidea,,Plantago,herb,,,,none,
Plantago arborescens,,Plantago,unknown,,,,none,
Plantago arenaria,,Plantago,herb,,,,none,
Plantago argentea,,Plantago,unknown,,,,none,
Plantago argentina,,Plantago,unknown,,,,none,
Plantago argyrea,,Plantago,herb,,,,none,
Plantago aristata,,Plantago,herb,,,,none,
Plantago aschersonii,,Plantago,unknown,,,,none,
Plantago asiatica,,Plantago,herb,,,,none,
Plantago asperrima,,Plantago,unknown,,,,none,
Plantago asphodeloides,,Plantago,unknown,,,,none,
Plantago atrata,,Plantago,herb,,,,none,
Plantago aundensis,,Plantago,unknown,,,,none,
Plantago australis,,Plantago,herb,,,,none,
Plantago badali,,Plantago,unknown,,,,none,
Plantago barbata,,Plantago,unknown,,,,none,
Plantago bauphula,,Plantago,unknown,,,,none,
Plantago bellardi,,Plantago,unknown,,,,none,
Plantago bellardii,,Plantago,unknown,,,,none,
Plantago bellidioides,,Plantago,unknown,,,,none,
Plantago benisnassenii,,Plantago,unknown,,,,none,
Plantago berroi,,Plantago,unknown,,,,none,
Plantago berteroi,,Plantago,unknown,,,,none,
Plantago bigelovii,,Plantago,herb,,,,none,
Plantago bismarckii,,Plantago,unknown,,,,none,
Plantago boissieri,,Plantago,unknown,,,,none,
Plantago bradei,,Plantago,unknown,,,,none,
Plantago brasiliensis,,Plantago,herb,,,,none,
Plantago brownii,,Plantago,unknown,,,,none,
Plantago brutia,,Plantago,unknown,,,,none,
Plantago buchtienii,,Plantago,herb,,,,none,
Plantago cafra,,Plantago,herb,,,,none,
Plantago callosa,,Plantago,unknown,,,,none,
Plantago camtschatica,,Plantago,unknown,,,,none,
Plantago canescens,,Plantago,herb,,,,none,
Plantago carician,,Plantago,unknown,,,,none,
Plantago caricina,,Plantago,unknown,,,,none,
Plantago carnosa,,Plantago,unknown,,,,none,
Plantago catharinea,,Plantago,unknown,,,,none,
Plantago caucasica,,Plantago,unknown,,,,none,
Plantago caulescens,,Plantago,unknown,,,,none,
Plantago cavaleriei,,Plantago,unknown,,,,none,
Plantago chamaepsyllium,,Plantago,unknown,,,,none,
Plantago ciliata,,Plantago,herb,,,,none,
Plantago cladarophylla,,Plantago,unknown,,,,none,
Plantago commersoniana,,Plantago,unknown,,,,none,
Plantago congesta,,Plantago,unknown,,,,none,
Plantago cordata,,Plantago,herb,,,,none,
Plantago coreana,,Plantago,unknown,,,,none,
Plantago cornuti,,Plantago,unknown,,,,none,
Plantago coronopus,,Plantago,herb,,,,none,
Plantago correae,,Plantago,unknown,,,,none,
Plantago corvensis,,Plantago,unknown,,,,none,
Plantago costae,,Plantago,unknown,,,,none,
Plantago crassifolia,,Plantago,unknown,,,,none,
Plantago cretica,,Plantago,unknown,,,,none,
Plantago crypsoides,,Plantago,unknown,,,,none,
Plantago cunninghamii,,Plantago,unknown,,,,none,
Plantago cupanii,,Plantago,unknown,,,,none,
Plantago cylindrica,,Plantago,herb,,,,none,
Plantago daltonii,,Plantago,unknown,,,,none,
Plantago debilis,,Plantago,unknown,,,,none,
Plantago decaisnei,,Plantago,unknown,,,,none,
Plantago decipiens,,Plantago,unknown,,,,none,
Plantago decumbens,,Plantago,unknown,,,,none,
Plantago densa,,Plantago,unknown,,,,none,
Plantago densiflora,,Plantago,unknown,,,,none,
Plantago depauperata,,Plantago,unknown,,,,none,
Plantago depressa,,Plantago,graminoid,,,,none,
Plantago dielsiana,,Plantago,unknown,,,,none,
Plantago discolor,,Plantago,unknown,,,,none,
Plantago drummondii,,Plantago,unknown,,,,none,
Plantago dubia,,Plantago,herb,,,,none,
Plantago durvillei,,Plantago,unknown,,,,none,
Plantago elongata,,Plantago,herb,,,,none,
Plantago erecta,,Plantago,herb,,,,none,
Plantago eriantha,,Plantago,unknown,,,,none,
Plantago eriopoda,,Plantago,herb,,,,none,
Plantago euana,,Plantago,unknown,,,,none,
Plantago euphratica,,Plantago,unknown,,,,none,
Plantago euryphylla,,Plantago,unknown,,,,none,
Plantago exilis,,Plantago,unknown,,,,none,
Plantago famarae,,Plantago,unknown,,,,none,
Plantago fernandezia,,Plantago,unknown,,,,none,
Plantago filiformis,,Plantago,unknown,,,,none,
Plantago firma,,Plantago,herb,,,,none,
Plantago floccosa,,Plantago,unknown,,,,none,
Plantago gaudichaudii,,Plantago,unknown,,,,none,
Plantago gentianoides,,Plantago,unknown,,,,none,
Plantago gibbosa,,Plantago,unknown,,,,none,
Plantago glabrata,,Plantago,unknown,,,,none,
Plantago glabrifolia,,Plantago,herb,,,,none,
Plantago glacialis,,Plantago,unknown,,,,none,
Plantago goudotiana,,Plantago,unknown,,,,none,
Plantago graeca,,Plantago,unknown,,,,none,
Plantago grandiflora,,Plantago,unknown,,,,none,
Plantago guilleminiana,,Plantago,unknown,,,,none,
Plantago gunnii,,Plantago,unknown,,,,none,
Plantago hakusanensis,,Plantago,unknown,,,,none,
Plantago hasskarlii,,Plantago,unknown,,,,none,
Plantago hatschbachiana,,Plantago,unknown,,,,none,
Plantago haussknechtii,,Plantago,unknown,,,,none,
Plantago hawaiensis,,Plantago,herb,,,,none,
Plantago hedleyi,,Plantago,unknown,,,,none,
Plantago helleri,,Plantago,herb,,,,none,
Plantago heterophylla,,Plantago,herb,,,,none,
Plantago hillebrandii,,Plantago,herb,,,,none,
Plantago himalaica,,Plantago,unknown,,,,none,
Plantago hirtella,,Plantago,unknown,,,,none,
Plantago hispida,,Plantago,unknown,,,,none,
Plantago hispidula,,Plantago,unknown,,,,none,
Plantago hookeriana,,Plantago,herb,,,,none,
Plantago humboldtiana,,Plantago,unknown,,,,none,
Plantago humilis,,Plantago,unknown,,,,none,
Plantago hybrida,,Plantago,herb,,,,none,
Plantago hygrophila,,Plantago,unknown,,,,none,
Plantago ignota,,Plantago,unknown,,,,none,
Plantago incisa,,Plantago,unknown,,,,none,
Plantago incurvata,,Plantago,unknown,,,,none,
Plantago indica,,Plantago,herb,,,,none,
Plantago insularis,,Plantago,herb,,,,none,
Plantago japonica,,Plantago,unknown,,,,none,
Plantago jujuyensis,,Plantago,unknown,,,,none,
