"scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","source_citation","project_pi","verbatim_family","verbatim_scientific_name","name_submitted","family_matched","name_matched","name_matched_author","higher_plant_group","tnrs_warning","matched_taxonomic_status","scrubbed_taxonomic_status","scrubbed_family","scrubbed_genus","scrubbed_specific_epithet","scrubbed_taxon_name_no_author","scrubbed_taxon_canonical","scrubbed_author","scrubbed_taxon_name_with_author","scrubbed_species_binomial_with_morphospecies","access","id"
"Pinus ponderosa","whole plant height","8.8392","m",NA,45.14674,-119.066788,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25109181
"Pinus ponderosa","whole plant height","15.24","m",NA,44.260814,-119.049428,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25109548
"Pinus ponderosa","whole plant height","19.2024","m",NA,46.083696,-121.281906,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25128560
"Pinus ponderosa","whole plant height","16.4592","m",NA,34.442293,-110.949526,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25141061
"Pinus ponderosa","whole plant height","3.3528","m",NA,39.209323,-120.876666,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25142924
"Pinus ponderosa","whole plant height","7.62","m",NA,42.171282,-122.546184,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25178398
"Pinus ponderosa","whole plant height","36.2712","m",NA,42.748269,-122.10395,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25178682
"Pinus ponderosa","whole plant height","17.6784","m",NA,47.835963,-120.25673,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25197191
"Pinus ponderosa","whole plant height","10.9728","m",NA,36.636997,-105.055368,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25243623
"Pinus ponderosa","whole plant height","33.8328","m",NA,44.686347,-117.993469,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25246992
"Pinus ponderosa","whole plant height","6.096","m",NA,44.648262,-104.301874,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25270369
"Pinus ponderosa","whole plant height","10.9728","m",NA,39.387715,-120.215149,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25279959
"Pinus ponderosa","whole plant height","27.432","m",NA,47.672782,-116.604045,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25294493
"Pinus ponderosa","whole plant height","5.1816","m",NA,34.149347,-109.52438,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25347383
"Pinus ponderosa","whole plant height","10.9728","m",NA,36.39712,-113.120717,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25347797
"Pinus ponderosa","whole plant height","16.1544","m",NA,40.55063,-122.608412,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25349447
"Pinus ponderosa","whole plant height","16.764","m",NA,40.484784,-123.161977,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25349731
"Pinus ponderosa","whole plant height","12.4968","m",NA,39.574456,-122.879501,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25349751
"Pinus ponderosa","whole plant height","18.288","m",NA,40.690599,-105.708217,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25350727
"Pinus ponderosa","whole plant height","11.8872","m",NA,43.523234,-115.577906,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25364057
"Pinus ponderosa","whole plant height","12","m",NA,37.9440933099428,-111.658449404607,NA,NA,NA,NA,NA,"Pinus ponderosa P.& C. Lawson","Pinaceae Pinus ponderosa P. & C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",25378236
"Pinus ponderosa","whole plant height","14.9352","m",NA,44.383594,-119.803835,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25385047
"Pinus ponderosa","whole plant height","11.2776","m",NA,45.00445,-106.084176,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25442966
"Pinus ponderosa","whole plant height","15.24","m",NA,43.962451,-119.077332,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25454631
"Pinus ponderosa","whole plant height","10.9728","m",NA,40.719435,-121.844476,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25488215
"Pinus ponderosa","whole plant height","10.3632","m",NA,41.684355,-122.222059,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25488492
"Pinus ponderosa","whole plant height","12.4968","m",NA,40.543676,-121.133484,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25489174
"Pinus ponderosa","whole plant height","22.5552","m",NA,46.829167,-114.109259,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25513918
"Pinus ponderosa","whole plant height","12.4968","m",NA,35.615585,-105.445551,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25520620
"Pinus ponderosa","whole plant height","36.2712","m",NA,42.716882,-121.429283,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25524553
"Pinus ponderosa","whole plant height","13.4112","m",NA,40.548094,-122.733212,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25558082
"Pinus ponderosa","whole plant height","11.8872","m",NA,39.102666,-120.833245,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25558130
"Pinus ponderosa","whole plant height","35.6616","m",NA,40.498405,-121.833408,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25558660
"Pinus ponderosa","whole plant height","13.716","m",NA,37.362776,-105.277518,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25560273
"Pinus ponderosa","whole plant height","6.4008","m",NA,37.224855,-104.771603,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25560395
"Pinus ponderosa","whole plant height","18.288","m",NA,41.475391,-120.972617,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25627511
"Pinus ponderosa","whole plant height","5.7912","m",NA,38.188031,-107.854701,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25629107
"Pinus ponderosa","whole plant height","29.2608","m",NA,43.661068,-115.584613,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25642087
"Pinus ponderosa","whole plant height","22.86","m",NA,47.711595,-115.589222,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25651917
"Pinus ponderosa","whole plant height","14.9352","m",NA,45.638009,-106.917515,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25651962
"Pinus ponderosa","whole plant height","15.5448","m",NA,46.829297,-113.614079,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25652150
"Pinus ponderosa","whole plant height","10.0584","m",NA,47.464181,-114.276152,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25653367
"Pinus ponderosa","whole plant height","7.3152","m",NA,47.150053,-107.839538,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25653505
"Pinus ponderosa","whole plant height","10.3632","m",NA,43.813423,-118.679724,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25662980
"Pinus ponderosa","whole plant height","19.5072","m",NA,45.201468,-118.880979,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25663872
"Pinus ponderosa","whole plant height","16.4592","m",NA,41.328211,-121.544912,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25695929
"Pinus ponderosa","whole plant height","14.0208","m",NA,40.734482,-120.923742,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25696840
"Pinus ponderosa","whole plant height","16.764","m",NA,41.288315,-120.745061,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25697113
